C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_07_860.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_07_860.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_07_860.jpg,0,0,0,7.321771E-06
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_07_927.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_07_927.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_07_927.jpg,0,0,0,6.95575E-06
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_07_996.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_07_996.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_07_996.jpg,0,0,0,7.852937E-06
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_068.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_068.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_068.jpg,0,0,0,1.031314E-05
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_136.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_136.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_136.jpg,0,0,0,1.17761E-05
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_205.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_205.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_205.jpg,0,0,0,1.124405E-05
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_274.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_274.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_274.jpg,0,0,0,1.297339E-05
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_344.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_344.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_344.jpg,0,0,0,2.871957E-06
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_412.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_412.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_412.jpg,0,0,0,2.250917E-06
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_480.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_480.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_480.jpg,0,0,0,1.474909E-05
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_552.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_552.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_552.jpg,0,0,0,1.816317E-05
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_620.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_620.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_620.jpg,0,0,0,4.027307E-06
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_689.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_689.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_689.jpg,0,0,0,1.001479E-05
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_756.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_756.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_756.jpg,0,0,0,1.606662E-05
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_827.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_827.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_827.jpg,0,0,0,6.349094E-06
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_896.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_896.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_896.jpg,0,0,0,1.378433E-05
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_08_970.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_08_970.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_08_970.jpg,0,0.1717917,0,0.1229831
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_054.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_054.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_054.jpg,0,0.416568,0,0.3662935
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_126.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_126.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_126.jpg,0,0.6379431,0,0.8606089
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_208.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_208.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_208.jpg,-0.05,0.8890972,0,1.622615
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_277.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_277.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_277.jpg,-0.25,1,0,2.564025
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_347.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_347.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_347.jpg,-0.4,1,0,3.263615
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_417.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_417.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_417.jpg,-0.6000001,1,0,4.177943
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_488.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_488.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_488.jpg,0,1,0,4.846808
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_558.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_558.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_558.jpg,0,1,0,5.772376
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_626.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_626.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_626.jpg,0,1,0,6.462827
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_697.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_697.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_697.jpg,0,1,0,7.377208
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_765.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_765.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_765.jpg,0,1,0,8.058338
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_833.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_833.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_833.jpg,0,1,0,8.735496
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_916.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_916.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_916.jpg,-0.25,1,0,9.837572
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_09_984.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_09_984.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_09_984.jpg,-0.4,1,0,10.47174
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_053.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_053.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_053.jpg,-0.5500001,1,0,11.08398
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_123.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_123.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_123.jpg,0,1,0,12.03185
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_194.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_194.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_194.jpg,0,1,0,12.40504
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_264.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_264.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_264.jpg,0,1,0,13.35475
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_332.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_332.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_332.jpg,0,1,0,14.08263
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_406.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_406.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_406.jpg,0,1,0,14.95728
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_490.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_490.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_490.jpg,-0.05,1,0,15.80565
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_557.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_557.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_557.jpg,-0.25,1,0,16.61429
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_628.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_628.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_628.jpg,-0.4,1,0,17.16311
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_699.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_699.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_699.jpg,0,1,0,17.94569
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_771.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_771.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_771.jpg,0,1,0,18.58918
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_847.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_847.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_847.jpg,0,1,0,19.40252
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_919.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_919.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_919.jpg,-0.15,1,0,20.20398
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_10_987.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_10_987.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_10_987.jpg,-0.3,1,0,20.77417
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_072.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_072.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_072.jpg,-0.5000001,1,0,21.47351
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_141.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_141.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_141.jpg,-0.7,1,0,22.09589
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_214.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_214.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_214.jpg,-0.8500001,1,0,22.52046
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_287.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_287.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_287.jpg,0,1,0,23.09199
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_359.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_359.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_359.jpg,0,1,0,23.79203
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_437.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_437.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_437.jpg,0,1,0,24.54773
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_510.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_510.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_510.jpg,0,1,0,25.1242
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_580.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_580.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_580.jpg,0,1,0,25.88782
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_648.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_648.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_648.jpg,0,1,0,26.45748
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_719.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_719.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_719.jpg,0,1,0,27.21207
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_786.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_786.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_786.jpg,-0.1,1,0,27.77131
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_856.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_856.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_856.jpg,-0.3,1,0,28.46712
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_925.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_925.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_925.jpg,0,1,0,28.95937
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_11_999.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_11_999.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_11_999.jpg,0,1,0,29.68736
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_071.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_071.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_071.jpg,0,1,0,30.18452
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_141.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_141.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_141.jpg,0,1,0,30.19017
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_225.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_225.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_225.jpg,0,1,0,30.19086
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_292.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_292.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_292.jpg,-0.05,1,0,30.18986
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_360.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_360.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_360.jpg,-0.25,1,0,30.1753
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_429.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_429.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_429.jpg,-0.4,1,0,30.15789
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_498.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_498.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_498.jpg,0,1,0,30.18906
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_568.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_568.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_568.jpg,0,1,0,30.18989
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_636.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_636.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_636.jpg,0,1,0,30.19024
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_712.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_712.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_712.jpg,-0.15,1,0,30.1857
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_781.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_781.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_781.jpg,-0.35,1,0,30.16474
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_851.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_851.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_851.jpg,0,1,0,30.17948
C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\center_2021_05_05_15_39_12_928.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\left_2021_05_05_15_39_12_928.jpg,C:\Users\Dhiman Thakuria\Desktop\PML-master\IMG\right_2021_05_05_15_39_12_928.jpg,0,1,0,30.18906
